item_id,title,release_date,video_release_date,genre,item_attributes
925,"Whole Wide World, The (1996)",25-Dec-1996,unknown,Drama,"Title: Whole Wide World, The (1996), Genres: Drama"
631,Hearts and Minds (1996),10-Jan-1997,unknown,Drama,"Title: Hearts and Minds (1996), Genres: Drama"
373,Fools Rush In (1997),14-Feb-1997,unknown,Comedy|Romance,"Title: Fools Rush In (1997), Genres: Comedy|Romance"
460,Touch (1997),14-Feb-1997,unknown,Romance,"Title: Touch (1997), Genres: Romance"
1048,Vegas Vacation (1997),14-Feb-1997,unknown,Comedy,"Title: Vegas Vacation (1997), Genres: Comedy"
224,Love Jones (1997),14-Mar-1997,unknown,Romance,"Title: Love Jones (1997), Genres: Romance"
377,Picture Perfect (1997),01-Aug-1997,unknown,Comedy|Romance,"Title: Picture Perfect (1997), Genres: Comedy|Romance"
728,Career Girls (1997),08-Aug-1997,unknown,Drama,"Title: Career Girls (1997), Genres: Drama"
568,She's So Lovely (1997),22-Aug-1997,unknown,Drama|Romance,"Title: She's So Lovely (1997), Genres: Drama|Romance"
926,Money Talks (1997),22-Aug-1997,unknown,Action|Comedy,"Title: Money Talks (1997), Genres: Action|Comedy"
483,Excess Baggage (1997),01-Jan-1997,unknown,Adventure|Romance,"Title: Excess Baggage (1997), Genres: Adventure|Romance"
974,That Darn Cat! (1997),14-Feb-1997,unknown,Childrens|Comedy|Mystery,"Title: That Darn Cat! (1997), Genres: Childrens|Comedy|Mystery"
269,"Peacemaker, The (1997)",01-Jan-1997,unknown,Action|Thriller|War,"Title: Peacemaker, The (1997), Genres: Action|Thriller|War"
839,Soul Food (1997),01-Jan-1997,unknown,Drama,"Title: Soul Food (1997), Genres: Drama"
1172,Money Talks (1997),22-Aug-1997,unknown,Action|Comedy,"Title: Money Talks (1997), Genres: Action|Comedy"
813,Washington Square (1997),01-Jan-1997,unknown,Drama,"Title: Washington Square (1997), Genres: Drama"
827,Telling Lies in America (1997),01-Jan-1997,unknown,Drama,"Title: Telling Lies in America (1997), Genres: Drama"
978,Year of the Horse (1997),01-Jan-1997,unknown,Documentary,"Title: Year of the Horse (1997), Genres: Documentary"
1199,Phantoms (1998),01-Jan-1998,unknown,Horror,"Title: Phantoms (1998), Genres: Horror"
692,"Life Less Ordinary, A (1997)",01-Jan-1997,unknown,Romance|Thriller,"Title: Life Less Ordinary, A (1997), Genres: Romance|Thriller"
932,Eve's Bayou (1997),01-Jan-1997,unknown,Drama,"Title: Eve's Bayou (1997), Genres: Drama"
1142,One Night Stand (1997),01-Jan-1997,unknown,Drama,"Title: One Night Stand (1997), Genres: Drama"
1150,"Tango Lesson, The (1997)",01-Jan-1997,unknown,Romance,"Title: Tango Lesson, The (1997), Genres: Romance"
1195,Mortal Kombat: Annihilation (1997),01-Jan-1997,unknown,Action|Adventure,"Title: Mortal Kombat: Annihilation (1997), Genres: Action|Adventure"
1271,Bent (1997),18-Dec-1997,unknown,Drama|War,"Title: Bent (1997), Genres: Drama|War"
336,Flubber (1997),01-Jan-1997,unknown,Childrens|Comedy|Fantasy,"Title: Flubber (1997), Genres: Childrens|Comedy|Fantasy"
1152,For Richer or Poorer (1997),01-Jan-1997,unknown,Comedy,"Title: For Richer or Poorer (1997), Genres: Comedy"
965,Home Alone 3 (1997),01-Jan-1997,unknown,Childrens|Comedy,"Title: Home Alone 3 (1997), Genres: Childrens|Comedy"
867,Scream 2 (1997),01-Jan-1997,unknown,Horror|Thriller,"Title: Scream 2 (1997), Genres: Horror|Thriller"
1085,"Sweet Hereafter, The (1997)",01-Jan-1997,unknown,Drama,"Title: Sweet Hereafter, The (1997), Genres: Drama"
660,"Postman, The (1997)",01-Jan-1997,unknown,Drama,"Title: Postman, The (1997), Genres: Drama"
1319,"Winter Guest, The (1997)",01-Jan-1997,unknown,Drama,"Title: Winter Guest, The (1997), Genres: Drama"
396,Kundun (1997),25-Dec-1997,unknown,Drama,"Title: Kundun (1997), Genres: Drama"
422,Mr. Magoo (1997),25-Dec-1997,unknown,Comedy,"Title: Mr. Magoo (1997), Genres: Comedy"
1064,"Big Lebowski, The (1998)",26-Dec-1997,unknown,Comedy|Crime|Mystery|Thriller,"Title: Big Lebowski, The (1998), Genres: Comedy|Crime|Mystery|Thriller"
256,Afterglow (1997),26-Dec-1997,unknown,Drama|Romance,"Title: Afterglow (1997), Genres: Drama|Romance"
673,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,unknown,Comedy|Drama,"Title: Ma vie en rose (My Life in Pink) (1997), Genres: Comedy|Drama"
398,Great Expectations (1998),01-Jan-1998,unknown,Drama|Romance,"Title: Great Expectations (1998), Genres: Drama|Romance"
736,Oscar & Lucinda (1997),31-Dec-1997,unknown,Drama|Romance,"Title: Oscar & Lucinda (1997), Genres: Drama|Romance"
636,Half Baked (1998),16-Jan-1998,unknown,Comedy,"Title: Half Baked (1998), Genres: Comedy"
1286,Dangerous Beauty (1998),23-Jan-1998,unknown,Drama,"Title: Dangerous Beauty (1998), Genres: Drama"
1275,U.S. Marshalls (1998),10-Mar-1998,unknown,Action|Thriller,"Title: U.S. Marshalls (1998), Genres: Action|Thriller"
1236,Wild Things (1998),14-Mar-1998,unknown,Crime|Drama|Mystery|Thriller,"Title: Wild Things (1998), Genres: Crime|Drama|Mystery|Thriller"
906,Primary Colors (1998),20-Mar-1998,unknown,Drama,"Title: Primary Colors (1998), Genres: Drama"
1216,Lost in Space (1998),27-Mar-1998,unknown,Action|Sci-Fi|Thriller,"Title: Lost in Space (1998), Genres: Action|Sci-Fi|Thriller"
1300,Mercury Rising (1998),27-Mar-1998,unknown,Action|Drama|Thriller,"Title: Mercury Rising (1998), Genres: Action|Drama|Thriller"
934,City of Angels (1998),03-Apr-1998,unknown,Romance,"Title: City of Angels (1998), Genres: Romance"
64,"City of Lost Children, The (1995)",01-Jan-1995,unknown,Adventure|Sci-Fi,"Title: City of Lost Children, The (1995), Genres: Adventure|Sci-Fi"
1301,Two Bits (1995),01-Jan-1995,unknown,Drama,"Title: Two Bits (1995), Genres: Drama"
725,Farewell My Concubine (1993),01-Jan-1993,unknown,Drama|Romance,"Title: Farewell My Concubine (1993), Genres: Drama|Romance"
379,Dead Man (1995),10-May-1996,unknown,Western,"Title: Dead Man (1995), Genres: Western"
507,Raise the Red Lantern (1991),01-Jan-1991,unknown,Drama,"Title: Raise the Red Lantern (1991), Genres: Drama"
1010,White Squall (1996),01-Jan-1996,unknown,Adventure|Drama,"Title: White Squall (1996), Genres: Adventure|Drama"
950,Unforgettable (1996),23-Feb-1996,unknown,Sci-Fi|Thriller,"Title: Unforgettable (1996), Genres: Sci-Fi|Thriller"
524,Down Periscope (1996),01-Mar-1996,unknown,Comedy,"Title: Down Periscope (1996), Genres: Comedy"
488,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",08-Mar-1996,unknown,Drama,"Title: Flower of My Secret, The (Flor de mi secreto, La) (1995), Genres: Drama"
951,"Craft, The (1996)",26-Apr-1996,unknown,Drama|Horror,"Title: Craft, The (1996), Genres: Drama|Horror"
626,Harriet the Spy (1996),03-Jul-1996,unknown,Childrens|Comedy,"Title: Harriet the Spy (1996), Genres: Childrens|Comedy"
166,Chain Reaction (1996),31-Jul-1996,unknown,Action|Adventure|Thriller,"Title: Chain Reaction (1996), Genres: Action|Adventure|Thriller"
415,"Island of Dr. Moreau, The (1996)",23-Aug-1996,unknown,Sci-Fi|Thriller,"Title: Island of Dr. Moreau, The (1996), Genres: Sci-Fi|Thriller"
834,First Kid (1996),30-Aug-1996,unknown,Childrens|Comedy,"Title: First Kid (1996), Genres: Childrens|Comedy"
1127,"Funeral, The (1996)",25-Oct-1996,unknown,Drama,"Title: Funeral, The (1996), Genres: Drama"
1070,"Preacher's Wife, The (1996)",13-Dec-1996,unknown,Drama,"Title: Preacher's Wife, The (1996), Genres: Drama"
1270,Paradise Road (1997),18-Apr-1997,unknown,Drama|War,"Title: Paradise Road (1997), Genres: Drama|War"
1053,Brassed Off (1996),13-Jun-1997,unknown,Comedy|Drama|Romance,"Title: Brassed Off (1996), Genres: Comedy|Drama|Romance"
518,"Thousand Acres, A (1997)",01-Jan-1997,unknown,Drama,"Title: Thousand Acres, A (1997), Genres: Drama"
344,"Smile Like Yours, A (1997)",01-Jan-1997,unknown,Comedy|Romance,"Title: Smile Like Yours, A (1997), Genres: Comedy|Romance"
740,Murder in the First (1995),01-Jan-1995,unknown,Drama|Thriller,"Title: Murder in the First (1995), Genres: Drama|Thriller"
1076,Airheads (1994),01-Jan-1994,unknown,Comedy,"Title: Airheads (1994), Genres: Comedy"
397,With Honors (1994),01-Jan-1994,unknown,Comedy|Drama,"Title: With Honors (1994), Genres: Comedy|Drama"
695,What's Love Got to Do with It (1993),01-Jan-1993,unknown,Drama,"Title: What's Love Got to Do with It (1993), Genres: Drama"
387,Killing Zoe (1994),01-Jan-1994,unknown,Thriller,"Title: Killing Zoe (1994), Genres: Thriller"
193,Renaissance Man (1994),01-Jan-1994,unknown,Comedy|Drama|War,"Title: Renaissance Man (1994), Genres: Comedy|Drama|War"
582,Charade (1963),01-Jan-1963,unknown,Comedy|Mystery|Romance|Thriller,"Title: Charade (1963), Genres: Comedy|Mystery|Romance|Thriller"
1023,"Fox and the Hound, The (1981)",01-Jan-1981,unknown,Animation|Childrens,"Title: Fox and the Hound, The (1981), Genres: Animation|Childrens"
899,"Big Blue, The (Grand bleu, Le) (1988)",01-Jan-1988,unknown,Adventure|Romance,"Title: Big Blue, The (Grand bleu, Le) (1988), Genres: Adventure|Romance"
458,Booty Call (1997),28-Feb-1997,unknown,Comedy|Romance,"Title: Booty Call (1997), Genres: Comedy|Romance"
607,How to Make an American Quilt (1995),01-Jan-1995,unknown,Drama|Romance,"Title: How to Make an American Quilt (1995), Genres: Drama|Romance"
586,Georgia (1995),01-Jan-1995,unknown,Drama,"Title: Georgia (1995), Genres: Drama"
273,"Indian in the Cupboard, The (1995)",01-Jan-1995,unknown,Adventure|Childrens|Fantasy,"Title: Indian in the Cupboard, The (1995), Genres: Adventure|Childrens|Fantasy"
1155,Blue in the Face (1995),01-Jan-1995,unknown,Comedy,"Title: Blue in the Face (1995), Genres: Comedy"
613,Unstrung Heroes (1995),01-Jan-1995,unknown,Comedy|Drama,"Title: Unstrung Heroes (1995), Genres: Comedy|Drama"
980,Unzipped (1995),01-Jan-1995,unknown,Documentary,"Title: Unzipped (1995), Genres: Documentary"
135,Before Sunrise (1995),01-Jan-1995,unknown,Drama|Romance,"Title: Before Sunrise (1995), Genres: Drama|Romance"
1132,Nobody's Fool (1994),01-Jan-1994,unknown,Drama,"Title: Nobody's Fool (1994), Genres: Drama"
895,To Live (Huozhe) (1994),01-Jan-1994,unknown,Drama,"Title: To Live (Huozhe) (1994), Genres: Drama"
286,Dazed and Confused (1993),01-Jan-1993,unknown,Comedy,"Title: Dazed and Confused (1993), Genres: Comedy"
342,Naked (1993),01-Jan-1993,unknown,Drama,"Title: Naked (1993), Genres: Drama"
411,Orlando (1993),01-Jan-1993,unknown,Drama,"Title: Orlando (1993), Genres: Drama"
1043,Ruby in Paradise (1993),01-Jan-1993,unknown,Drama,"Title: Ruby in Paradise (1993), Genres: Drama"
567,Some Folks Call It a Sling Blade (1993),01-Jan-1993,unknown,Drama|Thriller,"Title: Some Folks Call It a Sling Blade (1993), Genres: Drama|Thriller"
1032,"Month by the Lake, A (1995)",01-Jan-1995,unknown,Comedy|Drama,"Title: Month by the Lake, A (1995), Genres: Comedy|Drama"
810,Funny Face (1957),01-Jan-1957,unknown,Comedy|Musical,"Title: Funny Face (1957), Genres: Comedy|Musical"
1003,"Affair to Remember, An (1957)",01-Jan-1957,unknown,Romance,"Title: Affair to Remember, An (1957), Genres: Romance"
1191,Little Lord Fauntleroy (1936),01-Jan-1936,unknown,Drama,"Title: Little Lord Fauntleroy (1936), Genres: Drama"
1129,"Inspector General, The (1949)",01-Jan-1949,unknown,Musical,"Title: Inspector General, The (1949), Genres: Musical"
805,Winnie the Pooh and the Blustery Day (1968),01-Jan-1968,unknown,Animation|Childrens,"Title: Winnie the Pooh and the Blustery Day (1968), Genres: Animation|Childrens"
1178,Hear My Song (1991),01-Jan-1991,unknown,Comedy,"Title: Hear My Song (1991), Genres: Comedy"
792,Mediterraneo (1991),01-Jan-1991,unknown,Comedy|War,"Title: Mediterraneo (1991), Genres: Comedy|War"
1071,Passion Fish (1992),01-Jan-1992,unknown,Drama,"Title: Passion Fish (1992), Genres: Drama"
562,Eye for an Eye (1996),01-Jan-1996,unknown,Drama|Thriller,"Title: Eye for an Eye (1996), Genres: Drama|Thriller"
799,Fear (1996),12-Apr-1996,unknown,Thriller,"Title: Fear (1996), Genres: Thriller"
1011,Solo (1996),23-Aug-1996,unknown,Action|Sci-Fi|Thriller,"Title: Solo (1996), Genres: Action|Sci-Fi|Thriller"
515,"Substitute, The (1996)",19-Apr-1996,unknown,Action,"Title: Substitute, The (1996), Genres: Action"
1014,Heaven's Prisoners (1996),10-May-1996,unknown,Mystery|Thriller,"Title: Heaven's Prisoners (1996), Genres: Mystery|Thriller"
42,"Trigger Effect, The (1996)",30-Aug-1996,unknown,Drama|Thriller,"Title: Trigger Effect, The (1996), Genres: Drama|Thriller"
779,Mother Night (1996),01-Nov-1996,unknown,Drama,"Title: Mother Night (1996), Genres: Drama"
1318,Dangerous Ground (1997),04-Sep-1996,unknown,Drama,"Title: Dangerous Ground (1997), Genres: Drama"
535,Maximum Risk (1996),13-Sep-1996,unknown,Action|Adventure|Thriller,"Title: Maximum Risk (1996), Genres: Action|Adventure|Thriller"
790,"Rich Man's Wife, The (1996)",13-Sep-1996,unknown,Thriller,"Title: Rich Man's Wife, The (1996), Genres: Thriller"
266,Shadow Conspiracy (1997),31-Jan-1997,unknown,Thriller,"Title: Shadow Conspiracy (1997), Genres: Thriller"
1197,Blood & Wine (1997),15-Nov-1996,unknown,Drama,"Title: Blood & Wine (1997), Genres: Drama"
1058,Turbulence (1997),10-Jan-1997,unknown,Thriller,"Title: Turbulence (1997), Genres: Thriller"
885,"Beautician and the Beast, The (1997)",07-Feb-1997,unknown,Comedy|Romance,"Title: Beautician and the Beast, The (1997), Genres: Comedy|Romance"
1168,Cats Don't Dance (1997),26-Mar-1997,unknown,Animation|Childrens|Musical,"Title: Cats Don't Dance (1997), Genres: Animation|Childrens|Musical"
804,Anna Karenina (1997),04-Apr-1997,unknown,Drama|Romance,"Title: Anna Karenina (1997), Genres: Drama|Romance"
1005,Keys to Tulsa (1997),11-Apr-1997,unknown,Crime,"Title: Keys to Tulsa (1997), Genres: Crime"
918,Hercules (1997),27-Jun-1997,unknown,Adventure|Animation|Childrens|Comedy|Musical,"Title: Hercules (1997), Genres: Adventure|Animation|Childrens|Comedy|Musical"
1228,"Last Time I Committed Suicide, The (1997)",20-Jun-1997,unknown,Drama,"Title: Last Time I Committed Suicide, The (1997), Genres: Drama"
580,"Kiss Me, Guido (1997)",01-Jan-1997,unknown,Comedy,"Title: Kiss Me, Guido (1997), Genres: Comedy"
920,"Big Green, The (1995)",01-Jan-1995,unknown,Childrens|Comedy,"Title: Big Green, The (1995), Genres: Childrens|Comedy"
802,Stuart Saves His Family (1995),01-Jan-1995,unknown,Comedy,"Title: Stuart Saves His Family (1995), Genres: Comedy"
1196,Cabin Boy (1994),01-Jan-1994,unknown,Comedy,"Title: Cabin Boy (1994), Genres: Comedy"
954,Clean Slate (1994),01-Jan-1994,unknown,Comedy,"Title: Clean Slate (1994), Genres: Comedy"
900,Lightning Jack (1994),01-Jan-1994,unknown,Comedy|Western,"Title: Lightning Jack (1994), Genres: Comedy|Western"
825,"Stupids, The (1996)",30-Aug-1996,unknown,Comedy,"Title: Stupids, The (1996), Genres: Comedy"
1092,"Pest, The (1997)",07-Feb-1997,unknown,Comedy,"Title: Pest, The (1997), Genres: Comedy"
477,That Darn Cat! (1997),14-Feb-1997,unknown,Childrens|Comedy|Mystery,"Title: That Darn Cat! (1997), Genres: Childrens|Comedy|Mystery"
1087,Geronimo: An American Legend (1993),01-Jan-1993,unknown,Drama|Western,"Title: Geronimo: An American Legend (1993), Genres: Drama|Western"
770,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",01-Jan-1991,unknown,Drama,"Title: Double vie de Véronique, La (Double Life of Veronique, The) (1991), Genres: Drama"
763,Until the End of the World (Bis ans Ende der Welt) (1991),01-Jan-1991,unknown,Drama|Sci-Fi,"Title: Until the End of the World (Bis ans Ende der Welt) (1991), Genres: Drama|Sci-Fi"
666,Waiting for Guffman (1996),31-Jan-1997,unknown,Comedy,"Title: Waiting for Guffman (1996), Genres: Comedy"
1088,I Shot Andy Warhol (1996),01-May-1996,unknown,Drama,"Title: I Shot Andy Warhol (1996), Genres: Drama"
957,Stealing Beauty (1996),14-Jun-1996,unknown,Drama,"Title: Stealing Beauty (1996), Genres: Drama"
482,Basquiat (1996),16-Aug-1996,unknown,Drama,"Title: Basquiat (1996), Genres: Drama"
670,2 Days in the Valley (1996),27-Sep-1996,unknown,Crime,"Title: 2 Days in the Valley (1996), Genres: Crime"
639,Private Parts (1997),07-Mar-1997,unknown,Comedy|Drama,"Title: Private Parts (1997), Genres: Comedy|Drama"
992,Anaconda (1997),11-Apr-1997,unknown,Action|Adventure|Thriller,"Title: Anaconda (1997), Genres: Action|Adventure|Thriller"
12,Romy and Michele's High School Reunion (1997),25-Apr-1997,unknown,Comedy,"Title: Romy and Michele's High School Reunion (1997), Genres: Comedy"
402,Shiloh (1997),23-May-1997,unknown,Childrens|Drama,"Title: Shiloh (1997), Genres: Childrens|Drama"
88,Con Air (1997),06-Jun-1997,unknown,Action|Adventure|Thriller,"Title: Con Air (1997), Genres: Action|Adventure|Thriller"
288,Trees Lounge (1996),11-Oct-1996,unknown,Drama,"Title: Trees Lounge (1996), Genres: Drama"
211,Tie Me Up! Tie Me Down! (1990),01-Jan-1990,unknown,Drama,"Title: Tie Me Up! Tie Me Down! (1990), Genres: Drama"
635,"Die xue shuang xiong (Killer, The) (1989)",01-Jan-1989,unknown,Action|Thriller,"Title: Die xue shuang xiong (Killer, The) (1989), Genres: Action|Thriller"
898,Gaslight (1944),01-Jan-1944,unknown,Mystery|Thriller,"Title: Gaslight (1944), Genres: Mystery|Thriller"
691,8 1/2 (1963),01-Jan-1963,unknown,Drama,"Title: 8 1/2 (1963), Genres: Drama"
465,"Fast, Cheap & Out of Control (1997)",01-Jan-1997,unknown,Documentary,"Title: Fast, Cheap & Out of Control (1997), Genres: Documentary"
1124,Fathers' Day (1997),09-May-1997,unknown,Comedy,"Title: Fathers' Day (1997), Genres: Comedy"
1136,Mrs. Dalloway (1997),01-Jan-1997,unknown,Romance,"Title: Mrs. Dalloway (1997), Genres: Romance"
912,Fire Down Below (1997),01-Jan-1997,unknown,Action|Drama|Thriller,"Title: Fire Down Below (1997), Genres: Action|Drama|Thriller"
197,Grumpier Old Men (1995),01-Jan-1995,unknown,Comedy|Romance,"Title: Grumpier Old Men (1995), Genres: Comedy|Romance"
1274,Jury Duty (1995),01-Jan-1995,unknown,Comedy,"Title: Jury Duty (1995), Genres: Comedy"
947,"Beverly Hillbillies, The (1993)",01-Jan-1993,unknown,Comedy,"Title: Beverly Hillbillies, The (1993), Genres: Comedy"
1299,Lassie (1994),01-Jan-1994,unknown,Adventure|Childrens,"Title: Lassie (1994), Genres: Adventure|Childrens"
1104,Little Big League (1994),01-Jan-1994,unknown,Childrens|Comedy,"Title: Little Big League (1994), Genres: Childrens|Comedy"
570,Homeward Bound II: Lost in San Francisco (1996),08-Mar-1996,unknown,Adventure|Childrens,"Title: Homeward Bound II: Lost in San Francisco (1996), Genres: Adventure|Childrens"
506,"Quest, The (1996)",26-Apr-1996,unknown,Action|Adventure,"Title: Quest, The (1996), Genres: Action|Adventure"
156,Cool Runnings (1993),01-Jan-1993,unknown,Comedy,"Title: Cool Runnings (1993), Genres: Comedy"
963,Drop Dead Fred (1991),01-Jan-1991,unknown,Comedy|Fantasy,"Title: Drop Dead Fred (1991), Genres: Comedy|Fantasy"
744,Grease 2 (1982),01-Jan-1982,unknown,Comedy|Musical|Romance,"Title: Grease 2 (1982), Genres: Comedy|Musical|Romance"
1289,Switchback (1997),01-Jan-1997,unknown,Thriller,"Title: Switchback (1997), Genres: Thriller"
418,Hamlet (1996),24-Jan-1997,unknown,Drama,"Title: Hamlet (1996), Genres: Drama"
1095,Two if by Sea (1996),01-Jan-1996,unknown,Comedy|Romance,"Title: Two if by Sea (1996), Genres: Comedy|Romance"
628,Forget Paris (1995),01-Jan-1995,unknown,Comedy|Romance,"Title: Forget Paris (1995), Genres: Comedy|Romance"
19,Just Cause (1995),01-Jan-1995,unknown,Mystery|Thriller,"Title: Just Cause (1995), Genres: Mystery|Thriller"
1033,Rent-a-Kid (1995),01-Jan-1995,unknown,Comedy,"Title: Rent-a-Kid (1995), Genres: Comedy"
697,"Paper, The (1994)",01-Jan-1994,unknown,Comedy|Drama,"Title: Paper, The (1994), Genres: Comedy|Drama"
1186,Fearless (1993),01-Jan-1993,unknown,Drama,"Title: Fearless (1993), Genres: Drama"
557,Malice (1993),01-Jan-1993,unknown,Thriller,"Title: Malice (1993), Genres: Thriller"
337,Multiplicity (1996),12-Jul-1996,unknown,Comedy,"Title: Multiplicity (1996), Genres: Comedy"
675,She's the One (1996),23-Aug-1996,unknown,Comedy|Romance,"Title: She's the One (1996), Genres: Comedy|Romance"
70,House Arrest (1996),02-Aug-1996,unknown,Comedy,"Title: House Arrest (1996), Genres: Comedy"
1057,"Ghost and Mrs. Muir, The (1947)",01-Jan-1947,unknown,Drama|Romance,"Title: Ghost and Mrs. Muir, The (1947), Genres: Drama|Romance"
1039,"Associate, The (1996)",19-Oct-1996,unknown,Comedy,"Title: Associate, The (1996), Genres: Comedy"
485,Dracula: Dead and Loving It (1995),01-Jan-1995,unknown,Comedy|Horror,"Title: Dracula: Dead and Loving It (1995), Genres: Comedy|Horror"
943,Now and Then (1995),01-Jan-1995,unknown,Drama,"Title: Now and Then (1995), Genres: Drama"
1156,Mr. Wrong (1996),16-Feb-1996,unknown,Comedy,"Title: Mr. Wrong (1996), Genres: Comedy"
1335,"Simple Twist of Fate, A (1994)",01-Jan-1994,unknown,Drama,"Title: Simple Twist of Fate, A (1994), Genres: Drama"
1208,Cronos (1992),01-Jan-1992,unknown,Horror,"Title: Cronos (1992), Genres: Horror"
681,"Pallbearer, The (1996)",19-Apr-1996,unknown,Comedy,"Title: Pallbearer, The (1996), Genres: Comedy"
1212,"War, The (1994)",01-Jan-1994,unknown,Adventure|Drama,"Title: War, The (1994), Genres: Adventure|Drama"
812,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),01-Jan-1996,unknown,Comedy,"Title: Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996), Genres: Comedy"
345,"Adventures of Pinocchio, The (1996)",26-Jul-1996,unknown,Adventure|Childrens,"Title: Adventures of Pinocchio, The (1996), Genres: Adventure|Childrens"
394,"Evening Star, The (1996)",25-Dec-1996,unknown,Comedy|Drama,"Title: Evening Star, The (1996), Genres: Comedy|Drama"
1049,Four Days in September (1997),23-Jan-1998,unknown,Drama,"Title: Four Days in September (1997), Genres: Drama"
591,"Little Princess, A (1995)",01-Jan-1995,unknown,Childrens|Drama,"Title: Little Princess, A (1995), Genres: Childrens|Drama"
516,Koyaanisqatsi (1983),01-Jan-1983,unknown,Documentary|War,"Title: Koyaanisqatsi (1983), Genres: Documentary|War"
936,Balto (1995),01-Jan-1995,unknown,Animation|Childrens,"Title: Balto (1995), Genres: Animation|Childrens"
267,Bottle Rocket (1996),21-Feb-1996,unknown,Comedy,"Title: Bottle Rocket (1996), Genres: Comedy"
1202,"Star Maker, The (Uomo delle stelle, L') (1995)",01-Mar-1996,unknown,Drama,"Title: Star Maker, The (Uomo delle stelle, L') (1995), Genres: Drama"
971,Amateur (1994),01-Jan-1994,unknown,Crime|Drama|Thriller,"Title: Amateur (1994), Genres: Crime|Drama|Thriller"
456,Living in Oblivion (1995),01-Jan-1995,unknown,Comedy,"Title: Living in Oblivion (1995), Genres: Comedy"
1105,Party Girl (1995),01-Jan-1995,unknown,Comedy,"Title: Party Girl (1995), Genres: Comedy"
1036,"Pyromaniac's Love Story, A (1995)",01-Jan-1995,unknown,Comedy|Romance,"Title: Pyromaniac's Love Story, A (1995), Genres: Comedy|Romance"
798,Shallow Grave (1994),01-Jan-1994,unknown,Thriller,"Title: Shallow Grave (1994), Genres: Thriller"
1026,Reality Bites (1994),01-Jan-1994,unknown,Comedy|Drama,"Title: Reality Bites (1994), Genres: Comedy|Drama"
1249,"Man of No Importance, A (1994)",01-Jan-1994,unknown,Drama,"Title: Man of No Importance, A (1994), Genres: Drama"
1229,"Pagemaster, The (1994)",01-Jan-1994,unknown,Action|Adventure|Animation|Childrens|Fantasy,"Title: Pagemaster, The (1994), Genres: Action|Adventure|Animation|Childrens|Fantasy"
1128,Love and a .45 (1994),01-Jan-1994,unknown,Thriller,"Title: Love and a .45 (1994), Genres: Thriller"
573,Oliver & Company (1988),29-Mar-1988,unknown,Animation|Childrens,"Title: Oliver & Company (1988), Genres: Animation|Childrens"
168,Joe's Apartment (1996),26-Jul-1996,unknown,Comedy|Musical,"Title: Joe's Apartment (1996), Genres: Comedy|Musical"
36,Curdled (1996),27-Sep-1996,unknown,Crime,"Title: Curdled (1996), Genres: Crime"
989,Female Perversions (1996),25-Apr-1997,unknown,Drama,"Title: Female Perversions (1996), Genres: Drama"
1148,Albino Alligator (1996),17-Jan-1997,unknown,Crime|Thriller,"Title: Albino Alligator (1996), Genres: Crime|Thriller"
972,Anne Frank Remembered (1995),23-Feb-1996,unknown,Documentary,"Title: Anne Frank Remembered (1995), Genres: Documentary"
1169,Carried Away (1996),29-Mar-1996,unknown,Drama|Romance,"Title: Carried Away (1996), Genres: Drama|Romance"
271,It's My Party (1995),22-Mar-1996,unknown,Drama,"Title: It's My Party (1995), Genres: Drama"
1192,Bloodsport 2 (1995),01-Mar-1996,unknown,Action,"Title: Bloodsport 2 (1995), Genres: Action"
1167,Double Team (1997),04-Apr-1997,unknown,Action,"Title: Double Team (1997), Genres: Action"
1112,Speed 2: Cruise Control (1997),13-Jun-1997,unknown,Action|Romance|Thriller,"Title: Speed 2: Cruise Control (1997), Genres: Action|Romance|Thriller"
983,Sliver (1993),01-Jan-1993,unknown,Thriller,"Title: Sliver (1993), Genres: Thriller"
195,Pete's Dragon (1977),01-Jan-1977,unknown,Adventure|Animation|Childrens|Musical,"Title: Pete's Dragon (1977), Genres: Adventure|Animation|Childrens|Musical"
1232,Dear God (1996),01-Nov-1996,unknown,Comedy,"Title: Dear God (1996), Genres: Comedy"
892,Live Nude Girls (1995),01-Mar-1996,unknown,Comedy,"Title: Live Nude Girls (1995), Genres: Comedy"
688,"Thin Line Between Love and Hate, A (1996)",03-Apr-1996,unknown,Comedy,"Title: Thin Line Between Love and Hate, A (1996), Genres: Comedy"
765,High School High (1996),25-Oct-1996,unknown,Comedy,"Title: High School High (1996), Genres: Comedy"
1046,"Hate (Haine, La) (1995)",09-Feb-1996,unknown,Drama,"Title: Hate (Haine, La) (1995), Genres: Drama"
184,Flirting With Disaster (1996),22-Mar-1996,unknown,Comedy,"Title: Flirting With Disaster (1996), Genres: Comedy"
410,"Red Firecracker, Green Firecracker (1994)",01-Jan-1994,unknown,Drama,"Title: Red Firecracker, Green Firecracker (1994), Genres: Drama"
462,What Happened Was... (1994),01-Jan-1994,unknown,Comedy|Drama|Romance,"Title: What Happened Was... (1994), Genres: Comedy|Drama|Romance"
671,Six Degrees of Separation (1993),01-Jan-1993,unknown,Drama|Mystery,"Title: Six Degrees of Separation (1993), Genres: Drama|Mystery"
