item_id,title,brand,price,categories,item_attributes
124,Coanir Facial Sauna System with Timer,Conair,27.75,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids,"Brand: Conair, Price: 27.75, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids"
125,Clean &amp; Clear Instant Oil-Absorbing Sheets 50 sheets,Clean &amp; Clear,2.2,Tools & Accessories|Makeup Brushes & Tools|Blotting Paper,"Brand: Clean &amp; Clear, Price: 2.2, Categories: Tools & Accessories|Makeup Brushes & Tools|Blotting Paper"
126,"Eucerin Q10 Anti-Wrinkle Sensitive Skin Lotion SPF, 4 Ounce",Eucerin,10.36,Skin Care|Body|Moisturizers|Lotions,"Brand: Eucerin, Price: 10.36, Categories: Skin Care|Body|Moisturizers|Lotions"
127,Revlon Perfect Heat 1-1/2inch Curling Iron,Revlon,15.28,Hair Care|Styling Tools|Irons|Curling Irons,"Brand: Revlon, Price: 15.28, Categories: Hair Care|Styling Tools|Irons|Curling Irons"
128,"St. Ives, Sensitive Skin Apricot Scrub, 6-Ounce (Pack of 6)",unknown,unknown,Skin Care|Face|Exfoliators & Scrubs|Scrubs,"Brand: unknown, Price: unknown, Categories: Skin Care|Face|Exfoliators & Scrubs|Scrubs"
129,"Avalon Organics Lavender Luminosity Daily Moisturizer, 2 Ounce",Avalon Organics,12.0,Skin Care|Face|Creams & Moisturizers,"Brand: Avalon Organics, Price: 12.0, Categories: Skin Care|Face|Creams & Moisturizers"
130,"Eucerin Q10 Anti-Wrinkle Sensitive Skin Creme, 1.7 Ounce Jar",Eucerin,10.36,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Eucerin, Price: 10.36, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
131,Cetaphil Gentle Cleansing Bar - 4.5 oz,Cetaphil,3.79,Skin Care|Face|Cleansers,"Brand: Cetaphil, Price: 3.79, Categories: Skin Care|Face|Cleansers"
132,"Ecco Bella Original Organic Water-Free Herbal Body Lotion, Vanilla, 8-Ounce Bottle",Ecco Bella,15.28,Skin Care|Body|Moisturizers|Lotions,"Brand: Ecco Bella, Price: 15.28, Categories: Skin Care|Body|Moisturizers|Lotions"
133,"Freeman Facial Masque, Purifying - 6 fl oz",Freeman,3.14,Skin Care|Face|Treatments & Masks|Masks,"Brand: Freeman, Price: 3.14, Categories: Skin Care|Face|Treatments & Masks|Masks"
134,Freeman Cucumber Facial Peel-Off Mask - 6 oz,Freeman,6.54,Skin Care|Face|Treatments & Masks|Masks,"Brand: Freeman, Price: 6.54, Categories: Skin Care|Face|Treatments & Masks|Masks"
135,Conair 1875 Watt Ionic Conditioning Hair Dryer,Conair,14.49,Hair Care|Styling Tools|Hair Dryers,"Brand: Conair, Price: 14.49, Categories: Hair Care|Styling Tools|Hair Dryers"
136,Skin Success Eventone Fade Milk with Vitamin E and Alpha Hydroxy - 8.5 Fluid Ounces,Skin Success,8.14,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Skin Success, Price: 8.14, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
137,"Skin Success Eventone Fade Cream, For Oily Skin - 2.7 oz",Skin Success,5.33,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Skin Success, Price: 5.33, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
138,Alba BotanicaTM Even Advanced Natural Moisturizer Sea Moss SPF 15 -- 2 fl oz,Alba,5.89,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids,"Brand: Alba, Price: 5.89, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids"
139,Body Bath Honey Mango Alba Botanica 12 oz Liquid,Alba Botanica,7.21,Bath & Body|Cleansers|Body Washes,"Brand: Alba Botanica, Price: 7.21, Categories: Bath & Body|Cleansers|Body Washes"
140,"Skin Success Eventone Fade Cream, Regular - 2.7 oz",Skin Success,5.45,Skin Care|Face|Creams & Moisturizers,"Brand: Skin Success, Price: 5.45, Categories: Skin Care|Face|Creams & Moisturizers"
141,"Palmer's Cocoa Butter Formula, Cream Soap Bar with Vitamin E, 3.5 oz - 1 ea",Palmer&#39;s,2.4,Bath & Body|Cleansers|Soaps,"Brand: Palmer&#39;s, Price: 2.4, Categories: Bath & Body|Cleansers|Soaps"
142,"DreamTime Inner Peace Eye Pillow, Lavender Velvet",DreamTime,12.99,Skin Care|Eyes|Masks & Pillows|Pillows,"Brand: DreamTime, Price: 12.99, Categories: Skin Care|Eyes|Masks & Pillows|Pillows"
143,"Suave Naturals Body Wash, Ocean Breeze - 12oz.",Suave,6.41,Skin Care|Body|Moisturizers|Oils,"Brand: Suave, Price: 6.41, Categories: Skin Care|Body|Moisturizers|Oils"
144,"EO Shampoo for Fine/Oily Hair, Rosemary &amp; Mint, 8 fl oz (240 ml)",EO,9.97,Hair Care|Shampoos,"Brand: EO, Price: 9.97, Categories: Hair Care|Shampoos"
145,"Neutrogena Healthy Defense Daily Moisturizer, SPF 30, Light Tint 1.7 Ounce",Neutrogena,6.54,Skin Care|Face|Creams & Moisturizers|Tinted Moisturizers,"Brand: Neutrogena, Price: 6.54, Categories: Skin Care|Face|Creams & Moisturizers|Tinted Moisturizers"
146,"Maybelline Lash Discovery Washable Mascara, Very Black - .16 fl oz",Maybelline,1.39,Makeup|Eyes|Mascara,"Brand: Maybelline, Price: 1.39, Categories: Makeup|Eyes|Mascara"
147,"Maybelline New York Purestay Powder &amp; Foundation SPF 15, Ivory - .34 oz",Maybelline,19.1,Makeup|Face|Foundation,"Brand: Maybelline, Price: 19.1, Categories: Makeup|Face|Foundation"
148,"Fallene Total Block UVA/UVB Complete Broad Spectrum Sun Protection, SPF 65 Clear, 2 fl Ounces (59 ml)",Fallene,17.23,Skin Care|Sun|Skin Protection,"Brand: Fallene, Price: 17.23, Categories: Skin Care|Sun|Skin Protection"
149,"Aveeno Positively Radiant Skin Brightening Daily Scrub, 5 Ounce",Aveeno,6.63,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Aveeno, Price: 6.63, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
150,"Aquis Microfiber Hair Towel, Lisse Crepe, Pink (19 x 39-Inches)",Aquis,17.2,Hair Care|Styling Products|Hair Extensions & Wigs|Hair Extensions,"Brand: Aquis, Price: 17.2, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Hair Extensions"
151,"Revlon Perfect Heat 1875W Shine Boosting Hair Dryer, RV484",Revlon,24.59,Hair Care|Styling Tools|Hair Dryers,"Brand: Revlon, Price: 24.59, Categories: Hair Care|Styling Tools|Hair Dryers"
152,Vidal Sassoon VS184C Three-Barrel Waver,Vidal Sassoon,38.95,Hair Care|Styling Tools|Irons|Crimping Irons,"Brand: Vidal Sassoon, Price: 38.95, Categories: Hair Care|Styling Tools|Irons|Crimping Irons"
153,Badger - Healing Balm For Hardworking Hands,unknown,unknown,Skin Care|Hands & Nails|Hand Creams & Lotions,"Brand: unknown, Price: unknown, Categories: Skin Care|Hands & Nails|Hand Creams & Lotions"
154,"Badger Balm, Sleep Balm - 2 oz",Badger,8.99,Bath & Body|Cleansers|Body Washes,"Brand: Badger, Price: 8.99, Categories: Bath & Body|Cleansers|Body Washes"
155,"CoverGirl Lipslicks Lip Gloss, Clear - .14 oz",COVERGIRL,7.5,Makeup|Lips|Lip Glosses,"Brand: COVERGIRL, Price: 7.5, Categories: Makeup|Lips|Lip Glosses"
156,Kingsley Shave Soap Bowl with Lid Dark Wood,Pendergrass,3.2,Bath & Body|Cleansers|Soaps,"Brand: Pendergrass, Price: 3.2, Categories: Bath & Body|Cleansers|Soaps"
157,Conair Straight Waves 3-in-1 Specialty Styler,Conair,13.88,Hair Care|Styling Tools|Irons|Curling Irons,"Brand: Conair, Price: 13.88, Categories: Hair Care|Styling Tools|Irons|Curling Irons"
158,"Neutrogena Clear Pore Cleanser/Mask, 4.2 Fluid Ounce (125 ml)",Neutrogena,9.77,Skin Care|Face|Cleansers,"Brand: Neutrogena, Price: 9.77, Categories: Skin Care|Face|Cleansers"
159,"Aveeno Clear Complexion Daily Moisturizer, 4 Ounce",Aveeno,4.65,Skin Care|Face|Cleansers,"Brand: Aveeno, Price: 4.65, Categories: Skin Care|Face|Cleansers"
160,"Kiss My Face Organics Break Out, Botanical Acne Gel, 1 fl oz",Kiss My Face,11.11,Skin Care|Face|Cleansers,"Brand: Kiss My Face, Price: 11.11, Categories: Skin Care|Face|Cleansers"
161,"Kiss My Face Deep Cleansing Mask Pore Shrink , 2 Fluid Ounce",Kiss My Face,8.98,Skin Care|Face|Treatments & Masks|Masks,"Brand: Kiss My Face, Price: 8.98, Categories: Skin Care|Face|Treatments & Masks|Masks"
162,Conair 1875 Watt Dual Voltage Folding Handle Hair Dryer,Conair,21.25,Hair Care|Styling Tools|Hair Dryers,"Brand: Conair, Price: 21.25, Categories: Hair Care|Styling Tools|Hair Dryers"
163,"Conair BC40JBC Hot Brush, White, 0.75 Inch",Conair,8.94,Hair Care|Styling Tools|Hot-Air Brushes,"Brand: Conair, Price: 8.94, Categories: Hair Care|Styling Tools|Hot-Air Brushes"
164,"Instant Heat Hot Brush, 3/4-Inch",Conair,16.47,Hair Care|Styling Tools|Irons|Curling Irons,"Brand: Conair, Price: 16.47, Categories: Hair Care|Styling Tools|Irons|Curling Irons"
165,Conair Instant Heat Travel Hairsetter,Conair,19.51,Hair Care|Styling Tools|Hair Rollers,"Brand: Conair, Price: 19.51, Categories: Hair Care|Styling Tools|Hair Rollers"
166,"L'Oreal Paris Superior Preference Hair Color, LB-01 Extra Light Ash Blonde",L&#39;Oreal Paris,10.57,Hair Care|Hair Color|Chemical Hair Dyes,"Brand: L&#39;Oreal Paris, Price: 10.57, Categories: Hair Care|Hair Color|Chemical Hair Dyes"
167,Olay Total Effects Anti-Aging Night Firming Treatment - 1.7 Fl Oz,Olay,10.97,Skin Care|Face|Creams & Moisturizers|Night Creams,"Brand: Olay, Price: 10.97, Categories: Skin Care|Face|Creams & Moisturizers|Night Creams"
168,"Nivea for Men Energy Face Scrub, 4.4 Ounce Tube",Nivea Men,7.94,Skin Care|Face|Exfoliators & Scrubs|Scrubs,"Brand: Nivea Men, Price: 7.94, Categories: Skin Care|Face|Exfoliators & Scrubs|Scrubs"
169,Thicker Fuller Hair Revitalizing Shampoo-12 oz,Thicker Fuller Hair,7.72,Hair Care|Shampoos,"Brand: Thicker Fuller Hair, Price: 7.72, Categories: Hair Care|Shampoos"
170,Thicker Fuller Hair Weightless Conditioner-12 oz,Thicker Fuller Hair,4.99,Hair Care|Conditioners,"Brand: Thicker Fuller Hair, Price: 4.99, Categories: Hair Care|Conditioners"
171,"Blue Lizard Australian Sunscreen, Regular, SPF 30+, 8.75-Ounce Bottle",Blue Lizard,28.51,Skin Care|Sun|Skin Protection|Sports,"Brand: Blue Lizard, Price: 28.51, Categories: Skin Care|Sun|Skin Protection|Sports"
172,"Barielle Nail Strengthener Cream, 1 Ounce",Barielle,11.25,Skin Care|Hands & Nails|Nail Treatments|Nail Strengthening,"Brand: Barielle, Price: 11.25, Categories: Skin Care|Hands & Nails|Nail Treatments|Nail Strengthening"
173,"Conair Xtreme Instant Heat Multisized Hot Rollers, Pink",Conair,27.78,Hair Care|Styling Tools|Hair Rollers,"Brand: Conair, Price: 27.78, Categories: Hair Care|Styling Tools|Hair Rollers"
174,Rose Milk Skin Care Lotion - 8 fl oz,LEE PHARMACEUTICAL CO.,10.75,Skin Care|Body|Moisturizers|Lotions,"Brand: LEE PHARMACEUTICAL CO., Price: 10.75, Categories: Skin Care|Body|Moisturizers|Lotions"
175,Soap Glycerine Vitamin-E 4 Ounces,Clearly Natural,4.09,Bath & Body|Cleansers|Soaps,"Brand: Clearly Natural, Price: 4.09, Categories: Bath & Body|Cleansers|Soaps"
176,Wahl 79900B Clip-N-Trim 23-Piece Complete Haircut Kit,Wahl,37.37,Hair Care|Styling Tools|Hair Cutting Kits,"Brand: Wahl, Price: 37.37, Categories: Hair Care|Styling Tools|Hair Cutting Kits"
177,"Queen Helene Mint Julep Masque, 8 Ounce",Queen Helene,5.48,Skin Care|Face|Treatments & Masks|Masks,"Brand: Queen Helene, Price: 5.48, Categories: Skin Care|Face|Treatments & Masks|Masks"
178,Queen Helene Original Formula Antioxidant Grape Seed Extract Peel Off Masque -- 6 oz,Queen Helene,5.2,Skin Care|Face|Treatments & Masks|Masks,"Brand: Queen Helene, Price: 5.2, Categories: Skin Care|Face|Treatments & Masks|Masks"
179,"Queen Helene Masque, Mud Pack - 8 oz",Queen Helene,5.15,Skin Care|Face|Treatments & Masks|Masks,"Brand: Queen Helene, Price: 5.15, Categories: Skin Care|Face|Treatments & Masks|Masks"
180,"Softsoap Naturals Moisturizing Liquid Hand Soap with Milk &amp; Honey, Pump - 7.5 fl oz",Softsoap,4.79,Skin Care|Body|Moisturizers|Oils,"Brand: Softsoap, Price: 4.79, Categories: Skin Care|Body|Moisturizers|Oils"
181,"Aveeno Active Naturals Skin Relief Hand Cream, 3.5 Ounce",Aveeno,7.32,Skin Care|Hands & Nails|Hand Creams & Lotions,"Brand: Aveeno, Price: 7.32, Categories: Skin Care|Hands & Nails|Hand Creams & Lotions"
182,No Rinse Shampoo - 16 floz (473.1 mL),Clean Life Products,8.97,Hair Care|Shampoos,"Brand: Clean Life Products, Price: 8.97, Categories: Hair Care|Shampoos"
183,"Revlon ColorStay Overtime Liquid Lipcolor, Keep Blushing",Revlon,8.99,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 8.99, Categories: Makeup|Lips|Lipstick"
184,"Eucerin Daily Protection Moisturizing Face Lotion, Broad Spectrum SPF 30",Eucerin,8.04,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Eucerin, Price: 8.04, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
185,"Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce",Maybelline,3.79,Makeup|Eyes|Mascara,"Brand: Maybelline, Price: 3.79, Categories: Makeup|Eyes|Mascara"
186,Maybelline Great Lash Curved - Very Black,Maybelline,1.99,Makeup|Eyes|Mascara,"Brand: Maybelline, Price: 1.99, Categories: Makeup|Eyes|Mascara"
187,"Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce",Maybelline,4.65,Makeup|Eyes|Mascara,"Brand: Maybelline, Price: 4.65, Categories: Makeup|Eyes|Mascara"
188,"Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz",Almay,2.93,Skin Care|Body|Moisturizers|Oils,"Brand: Almay, Price: 2.93, Categories: Skin Care|Body|Moisturizers|Oils"
189,"Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz",Sun-In,4.16,Hair Care|Hair Color|Highlights,"Brand: Sun-In, Price: 4.16, Categories: Hair Care|Hair Color|Highlights"
190,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,Olay,7.9,Skin Care|Body|Moisturizers|Oils,"Brand: Olay, Price: 7.9, Categories: Skin Care|Body|Moisturizers|Oils"
191,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,Olay,14.85,Skin Care|Body|Moisturizers|Oils,"Brand: Olay, Price: 14.85, Categories: Skin Care|Body|Moisturizers|Oils"
192,Olay Regenerist Regenerating Lotion With Sunscreen Broad Spectrum SPF 15 2.5 Fl Oz,Olay,11.75,Skin Care|Face|Sunscreens & Self Tanners|Sunscreens,"Brand: Olay, Price: 11.75, Categories: Skin Care|Face|Sunscreens & Self Tanners|Sunscreens"
193,Hugo By Hugo Boss For Women. Eau De Toilette Spray 1.3 Ounces,HUGO BOSS,22.55,Fragrance|Men's|Eau de Toilette,"Brand: HUGO BOSS, Price: 22.55, Categories: Fragrance|Men's|Eau de Toilette"
194,"No-Rinse Body Bath, 16 oz",Clean Life Products,9.1,Skin Care|Face|Cleansers,"Brand: Clean Life Products, Price: 9.1, Categories: Skin Care|Face|Cleansers"
195,"Tournmaline Ceramic Curling Iron, 3/4-Inch",Conair,38.94,Hair Care|Styling Tools|Irons|Curling Irons,"Brand: Conair, Price: 38.94, Categories: Hair Care|Styling Tools|Irons|Curling Irons"
196,Conair 1600 Watt Folding Handle Hair Dryer,Conair,9.49,Hair Care|Styling Tools|Hair Dryers,"Brand: Conair, Price: 9.49, Categories: Hair Care|Styling Tools|Hair Dryers"
197,"Promensil Menopausal Relief Supplement Tablets, 60-Count Box",Promensil,23.37,Skin Care|Body|Moisturizers|Lotions,"Brand: Promensil, Price: 23.37, Categories: Skin Care|Body|Moisturizers|Lotions"
198,Scalpicin Max Dermatology,Scalpicin,7.49,Hair Care|Hair & Scalp Treatments,"Brand: Scalpicin, Price: 7.49, Categories: Hair Care|Hair & Scalp Treatments"
199,"Weleda Children's Tooth Gel, 1.7 oz",Weleda,8.59,Skin Care|Body|Moisturizers|Lotions,"Brand: Weleda, Price: 8.59, Categories: Skin Care|Body|Moisturizers|Lotions"
200,"Jerdon JP7506CF 8-Inch Two-Sided Swivel Wall Mount Mirror with 5x Magnification, 13.5-Inch Extension, Chrome Finish",Jerdon,21.42,Tools & Accessories|Mirrors|Makeup Mirrors,"Brand: Jerdon, Price: 21.42, Categories: Tools & Accessories|Mirrors|Makeup Mirrors"
201,"Aveeno Active Naturals Creamy Moisturizing Oil, 12 Ounce",Aveeno,7.89,Skin Care|Body|Moisturizers|Lotions,"Brand: Aveeno, Price: 7.89, Categories: Skin Care|Body|Moisturizers|Lotions"
202,"Aveeno Active Naturals Stress Relief Moisturizing Lotion, 12 Ounce",Aveeno,9.09,Skin Care|Body|Moisturizers|Lotions,"Brand: Aveeno, Price: 9.09, Categories: Skin Care|Body|Moisturizers|Lotions"
203,"L'Oreal Paris Double Extend Mascara, Blackest Black, 0.33 Ounces",L&#39;Oreal Paris,9.99,Makeup|Eyes|Mascara,"Brand: L&#39;Oreal Paris, Price: 9.99, Categories: Makeup|Eyes|Mascara"
204,"Neutrogena Transparent Facial Bar Bonus Pack, Original Formula - 6 ea, 3.5 oz each, total 21 oz",Neutrogena,15.94,Skin Care|Face|Cleansers,"Brand: Neutrogena, Price: 15.94, Categories: Skin Care|Face|Cleansers"
205,"Udderly Smooth Udder Cream, Skin Moisturizer, 4 Ounce Tube",Udderly Smooth,2.69,Skin Care|Body|Moisturizers|Lotions,"Brand: Udderly Smooth, Price: 2.69, Categories: Skin Care|Body|Moisturizers|Lotions"
206,"Cool Water By Davidoff Eau-de-toilette Spray, 1.7-Ounce",Davidoff,21.05,Fragrance|Women's|Eau de Toilette,"Brand: Davidoff, Price: 21.05, Categories: Fragrance|Women's|Eau de Toilette"
207,Desert Essence Organic Jojoba Oil -- 4 fl oz,Desert Essence,4.89,Hair Care|Hair & Scalp Treatments,"Brand: Desert Essence, Price: 4.89, Categories: Hair Care|Hair & Scalp Treatments"
208,"derma e Soothing Skin Treatment, Tea Tree &amp; E Antiseptic Cr&egrave;me, 4 oz (113 g)",Derma E,6.19,Skin Care|Body|Moisturizers|Creams,"Brand: Derma E, Price: 6.19, Categories: Skin Care|Body|Moisturizers|Creams"
209,Olay Regenerist Daily Regenerating Serum - Fragrance Free Moisturizer 1.7 Fl Oz,Olay,14.75,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids,"Brand: Olay, Price: 14.75, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids"
210,"Conair Spiral Styler, 0.75 Inch",Conair,9.47,Hair Care|Styling Tools|Irons|Curling Irons,"Brand: Conair, Price: 9.47, Categories: Hair Care|Styling Tools|Irons|Curling Irons"
211,"Household Essentials Travel Tie Case, Black",Household Essentials,11.95,Tools & Accessories|Bags & Cases|Travel Cases & Holders,"Brand: Household Essentials, Price: 11.95, Categories: Tools & Accessories|Bags & Cases|Travel Cases & Holders"
212,"Household Essentials Grooming Travel Bag Organizer, Black",Household Essentials,5.99,Tools & Accessories|Bags & Cases|Toiletry Bags,"Brand: Household Essentials, Price: 5.99, Categories: Tools & Accessories|Bags & Cases|Toiletry Bags"
213,"Desert Essence Tea Tree Oil 100% Pure, 2-Ounce",Desert Essence,13.99,Skin Care|Face,"Brand: Desert Essence, Price: 13.99, Categories: Skin Care|Face"
214,"Aquis Microfiber Hair Turban, Lisse Crepe, Patented Design, White",Aquis,15.99,Hair Care|Styling Tools|Styling Accessories|Hair Drying Towels,"Brand: Aquis, Price: 15.99, Categories: Hair Care|Styling Tools|Styling Accessories|Hair Drying Towels"
215,"Mrs. Meyer's Clean Day Dish Soap, Lavender, 16 Ounce Bottle",Mrs. Meyer&#39;s Clean Day,8.19,Skin Care|Body|Moisturizers|Lotions,"Brand: Mrs. Meyer&#39;s Clean Day, Price: 8.19, Categories: Skin Care|Body|Moisturizers|Lotions"
216,"Mrs. Meyer's Clean Day Liquid Hand Soap, Lavender, 12.5 Ounce Bottle",Mrs. Meyers,3.64,Skin Care|Body|Moisturizers|Lotions,"Brand: Mrs. Meyers, Price: 3.64, Categories: Skin Care|Body|Moisturizers|Lotions"
217,"Neutrogena Body Oil, Light Sesame Formula, 32 Ounce",unknown,unknown,Skin Care|Body|Moisturizers|Oils,"Brand: unknown, Price: unknown, Categories: Skin Care|Body|Moisturizers|Oils"
218,Irene Gari Cover Your Grey for Women Touch Up Stick Medium Brown,Irene Gari,4.29,Hair Care|Hair Color|Color Refreshers,"Brand: Irene Gari, Price: 4.29, Categories: Hair Care|Hair Color|Color Refreshers"
219,Afirm 3X,unknown,unknown,Skin Care|Face|Treatments & Masks,"Brand: unknown, Price: unknown, Categories: Skin Care|Face|Treatments & Masks"
220,PanOxyl Bar 10% - 4 oz - 1 Bar,Panoxyl,8.64,Skin Care|Face|Cleansers,"Brand: Panoxyl, Price: 8.64, Categories: Skin Care|Face|Cleansers"
221,"Nizoral Anti-Dandruff Shampoo, 4 oz.",Nizoral,7.45,Hair Care|Shampoos,"Brand: Nizoral, Price: 7.45, Categories: Hair Care|Shampoos"
222,Neutrogena T/Gel Original Shampoo - 16 oz,unknown,16.99,Hair Care|Shampoos,"Brand: unknown, Price: 16.99, Categories: Hair Care|Shampoos"
223,"Neutrogena Norwegian Formula Lip Moisturizer, SPF 15, 0.15 Ounce",Nuetrogena,4.31,Skin Care|Body|Moisturizers|Oils,"Brand: Nuetrogena, Price: 4.31, Categories: Skin Care|Body|Moisturizers|Oils"
224,"Rezamid Acne Treatment Lotion, 2 oz.",Summers Laboratories,22.48,Skin Care|Body|Moisturizers|Lotions,"Brand: Summers Laboratories, Price: 22.48, Categories: Skin Care|Body|Moisturizers|Lotions"
225,DHS Clear Shampoo 8 oz,DHS,9.82,Hair Care|Shampoos,"Brand: DHS, Price: 9.82, Categories: Hair Care|Shampoos"
226,Diamancel Tough Buffer #11,Diamancel,31.97,Tools & Accessories|Nail Tools|Nail Files & Buffers,"Brand: Diamancel, Price: 31.97, Categories: Tools & Accessories|Nail Tools|Nail Files & Buffers"
227,Obagi Nu-Derm Foaming Gel -- 6.7 fl oz,Obagi Medical,24.95,Skin Care,"Brand: Obagi Medical, Price: 24.95, Categories: Skin Care"
228,"Free &amp; Clear Hairspray Firm Hold, 8 Ounce",Free &amp; Clear,10.5,Hair Care|Styling Products|Hair Sprays,"Brand: Free &amp; Clear, Price: 10.5, Categories: Hair Care|Styling Products|Hair Sprays"
229,"Nailtiques Formula 2 Nail Growth Formula Treatments, 0.25 Ounce",Nailtiques,8.87,Skin Care|Hands & Nails|Nail Treatments|Growth Formula,"Brand: Nailtiques, Price: 8.87, Categories: Skin Care|Hands & Nails|Nail Treatments|Growth Formula"
230,Jobst It Stays Roll-on Body Adhesive 2 oz. (3 pack),Jobst,22.96,Skin Care|Body|Moisturizers|Lotions,"Brand: Jobst, Price: 22.96, Categories: Skin Care|Body|Moisturizers|Lotions"
231,"Rogaine for Men Hair Regrowth Treatment, Extra Strength Original Unscented, Set of 3, 2-Ounce Bottles",Rogaine,31.49,Hair Care|Hair Loss Products|Hair Regrowth Treatments,"Brand: Rogaine, Price: 31.49, Categories: Hair Care|Hair Loss Products|Hair Regrowth Treatments"
